instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category
14272,2012-08-22,3,1,8,20,0,3,1,1,0.64,0.6061,0.73,0.194,59,332,391,Malam
14273,2012-08-22,3,1,8,21,0,3,1,1,0.64,0.6061,0.73,0.0,60,291,351,Malam
14274,2012-08-22,3,1,8,22,0,3,1,1,0.64,0.6061,0.73,0.0,55,226,281,Malam
14275,2012-08-22,3,1,8,23,0,3,1,1,0.64,0.5758,0.83,0.0,27,113,140,Malam
14276,2012-08-23,3,1,8,0,0,4,1,1,0.64,0.5909,0.78,0.0,9,51,60,Pagi Buta
14277,2012-08-23,3,1,8,1,0,4,1,1,0.62,0.5758,0.83,0.0,10,15,25,Pagi Buta
14278,2012-08-23,3,1,8,2,0,4,1,1,0.62,0.5758,0.83,0.0,9,11,20,Pagi Buta
14279,2012-08-23,3,1,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,3,6,9,Pagi Buta
14280,2012-08-23,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0.0,0,6,6,Pagi Buta
14281,2012-08-23,3,1,8,5,0,4,1,1,0.62,0.5758,0.83,0.0,1,36,37,Pagi Buta
14282,2012-08-23,3,1,8,6,0,4,1,2,0.6,0.5455,0.88,0.0896,14,178,192,Pagi-Siang
14283,2012-08-23,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481,Pagi-Siang
14284,2012-08-23,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707,Pagi-Siang
14285,2012-08-23,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0.0,58,354,412,Pagi-Siang
14286,2012-08-23,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233,Pagi-Siang
14287,2012-08-23,3,1,8,11,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278,Pagi-Siang
14288,2012-08-23,3,1,8,12,0,4,1,1,0.78,0.6818,0.38,0.0,97,235,332,Sore
14289,2012-08-23,3,1,8,13,0,4,1,1,0.82,0.7273,0.38,0.0896,93,253,346,Sore
14290,2012-08-23,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,114,191,305,Sore
14291,2012-08-23,3,1,8,15,0,4,1,1,0.78,0.697,0.46,0.1343,104,201,305,Sore
14292,2012-08-23,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465,Sore
14293,2012-08-23,3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,111,709,820,Sore
14294,2012-08-23,3,1,8,18,0,4,1,1,0.74,0.6667,0.48,0.2239,130,811,941,Malam
14295,2012-08-23,3,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,96,537,633,Malam
14296,2012-08-23,3,1,8,20,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404,474,Malam
14297,2012-08-23,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,Malam
14298,2012-08-23,3,1,8,22,0,4,1,2,0.68,0.6364,0.61,0.1045,21,177,198,Malam
14299,2012-08-23,3,1,8,23,0,4,1,2,0.66,0.6212,0.69,0.0,24,133,157,Malam
14300,2012-08-24,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0.0,27,84,111,Pagi Buta
14301,2012-08-24,3,1,8,1,0,5,1,2,0.64,0.6061,0.73,0.0,5,37,42,Pagi Buta
14302,2012-08-24,3,1,8,2,0,5,1,1,0.66,0.6212,0.69,0.0,1,15,16,Pagi Buta
14303,2012-08-24,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0.0,2,6,8,Pagi Buta
14304,2012-08-24,3,1,8,4,0,5,1,2,0.64,0.6061,0.73,0.0,2,6,8,Pagi Buta
14305,2012-08-24,3,1,8,5,0,5,1,1,0.64,0.5909,0.78,0.0,1,37,38,Pagi Buta
14306,2012-08-24,3,1,8,6,0,5,1,2,0.62,0.5758,0.83,0.0,9,142,151,Pagi-Siang
14307,2012-08-24,3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0.0,13,412,425,Pagi-Siang
14308,2012-08-24,3,1,8,8,0,5,1,2,0.66,0.6212,0.74,0.0,41,703,744,Pagi-Siang
14309,2012-08-24,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0.0,58,331,389,Pagi-Siang
14310,2012-08-24,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0.0,78,184,262,Pagi-Siang
14311,2012-08-24,3,1,8,11,0,5,1,2,0.76,0.6818,0.48,0.1045,69,212,281,Pagi-Siang
14312,2012-08-24,3,1,8,12,0,5,1,2,0.76,0.6818,0.45,0.0896,95,276,371,Sore
14313,2012-08-24,3,1,8,13,0,5,1,2,0.8,0.7121,0.41,0.1045,79,272,351,Sore
14314,2012-08-24,3,1,8,14,0,5,1,1,0.78,0.697,0.43,0.1045,109,229,338,Sore
14315,2012-08-24,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350,Sore
14316,2012-08-24,3,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343,101,414,515,Sore
14317,2012-08-24,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812,Sore
14318,2012-08-24,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,109,627,736,Malam
14319,2012-08-24,3,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642,106,430,536,Malam
14320,2012-08-24,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239,66,297,363,Malam
14321,2012-08-24,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306,Malam
14322,2012-08-24,3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0.0,42,209,251,Malam
14323,2012-08-24,3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896,38,140,178,Malam
14324,2012-08-25,3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0.0,21,114,135,Pagi Buta
14325,2012-08-25,3,1,8,1,0,6,0,2,0.68,0.6364,0.69,0.0,15,100,115,Pagi Buta
14326,2012-08-25,3,1,8,2,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79,Pagi Buta
14327,2012-08-25,3,1,8,3,0,6,0,1,0.66,0.6212,0.69,0.0896,7,31,38,Pagi Buta
14328,2012-08-25,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12,Pagi Buta
14329,2012-08-25,3,1,8,5,0,6,0,2,0.64,0.6061,0.73,0.1642,4,10,14,Pagi Buta
14330,2012-08-25,3,1,8,6,0,6,0,2,0.64,0.5909,0.78,0.1642,5,25,30,Pagi-Siang
14331,2012-08-25,3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102,Pagi-Siang
14332,2012-08-25,3,1,8,8,0,6,0,2,0.66,0.6212,0.74,0.2537,29,133,162,Pagi-Siang
14333,2012-08-25,3,1,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,Pagi-Siang
14334,2012-08-25,3,1,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442,Pagi-Siang
14335,2012-08-25,3,1,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457,Pagi-Siang
14336,2012-08-25,3,1,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584,Sore
14337,2012-08-25,3,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517,Sore
14338,2012-08-25,3,1,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482,Sore
14339,2012-08-25,3,1,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,Sore
14340,2012-08-25,3,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434,Sore
14341,2012-08-25,3,1,8,17,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403,Sore
14342,2012-08-25,3,1,8,18,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383,Malam
14343,2012-08-25,3,1,8,19,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354,Malam
14344,2012-08-25,3,1,8,20,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241,Malam
14345,2012-08-25,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208,Malam
14346,2012-08-25,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182,Malam
14347,2012-08-25,3,1,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158,Malam
14348,2012-08-26,3,1,8,0,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134,Pagi Buta
14349,2012-08-26,3,1,8,1,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134,Pagi Buta
14350,2012-08-26,3,1,8,2,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116,Pagi Buta
14351,2012-08-26,3,1,8,3,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53,Pagi Buta
14352,2012-08-26,3,1,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,Pagi Buta
14353,2012-08-26,3,1,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16,Pagi Buta
14354,2012-08-26,3,1,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21,Pagi-Siang
14355,2012-08-26,3,1,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,Pagi-Siang
14356,2012-08-26,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133,Pagi-Siang
14357,2012-08-26,3,1,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263,Pagi-Siang
14358,2012-08-26,3,1,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385,Pagi-Siang
14359,2012-08-26,3,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,Pagi-Siang
14360,2012-08-26,3,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626,Sore
14361,2012-08-26,3,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,Sore
14362,2012-08-26,3,1,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,Sore
14363,2012-08-26,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,Sore
14364,2012-08-26,3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173,Sore
14365,2012-08-26,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,Sore
14366,2012-08-26,3,1,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264,Malam
14367,2012-08-26,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292,Malam
14368,2012-08-26,3,1,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211,Malam
14369,2012-08-26,3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166,Malam
14370,2012-08-26,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,Malam
14371,2012-08-26,3,1,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80,Malam
14372,2012-08-27,3,1,8,0,0,1,1,1,0.62,0.5758,0.83,0.0,4,28,32,Pagi Buta
14373,2012-08-27,3,1,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7,Pagi Buta
14374,2012-08-27,3,1,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8,Pagi Buta
14375,2012-08-27,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4,Pagi Buta
14376,2012-08-27,3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0.0,1,11,12,Pagi Buta
14377,2012-08-27,3,1,8,5,0,1,1,1,0.62,0.5606,0.88,0.0,4,32,36,Pagi Buta
14378,2012-08-27,3,1,8,6,0,1,1,1,0.62,0.5606,0.88,0.0,4,141,145,Pagi-Siang
14379,2012-08-27,3,1,8,7,0,1,1,1,0.66,0.6061,0.83,0.0,15,418,433,Pagi-Siang
14380,2012-08-27,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699,Pagi-Siang
14381,2012-08-27,3,1,8,9,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342,Pagi-Siang
14382,2012-08-27,3,1,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206,Pagi-Siang
14383,2012-08-27,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229,Pagi-Siang
14384,2012-08-27,3,1,8,12,0,1,1,1,0.76,0.7121,0.62,0.0,69,214,283,Sore
14385,2012-08-27,3,1,8,13,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288,Sore
14386,2012-08-27,3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246,Sore
14387,2012-08-27,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282,Sore
14388,2012-08-27,3,1,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444,Sore
14389,2012-08-27,3,1,8,17,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845,Sore
14390,2012-08-27,3,1,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834,Malam
14391,2012-08-27,3,1,8,19,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573,Malam
14392,2012-08-27,3,1,8,20,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416,Malam
14393,2012-08-27,3,1,8,21,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278,Malam
14394,2012-08-27,3,1,8,22,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161,Malam
14395,2012-08-27,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114,Malam
14396,2012-08-28,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38,Pagi Buta
14397,2012-08-28,3,1,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21,Pagi Buta
14398,2012-08-28,3,1,8,2,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15,Pagi Buta
14399,2012-08-28,3,1,8,3,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4,Pagi Buta
14400,2012-08-28,3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,Pagi Buta
14401,2012-08-28,3,1,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,Pagi Buta
14402,2012-08-28,3,1,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147,Pagi-Siang
14403,2012-08-28,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269,Pagi-Siang
14404,2012-08-28,3,1,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693,Pagi-Siang
14405,2012-08-28,3,1,8,9,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395,Pagi-Siang
14406,2012-08-28,3,1,8,10,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204,Pagi-Siang
14407,2012-08-28,3,1,8,11,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218,Pagi-Siang
14408,2012-08-28,3,1,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297,Sore
14409,2012-08-28,3,1,8,13,0,2,1,1,0.82,0.7424,0.43,0.2985,56,232,288,Sore
14410,2012-08-28,3,1,8,14,0,2,1,1,0.84,0.7424,0.38,0.3284,72,179,251,Sore
14411,2012-08-28,3,1,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,Sore
14412,2012-08-28,3,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480,Sore
14413,2012-08-28,3,1,8,17,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864,Sore
14414,2012-08-28,3,1,8,18,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818,Malam
14415,2012-08-28,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597,Malam
14416,2012-08-28,3,1,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435,Malam
14417,2012-08-28,3,1,8,21,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314,Malam
14418,2012-08-28,3,1,8,22,0,2,1,1,0.7,0.6515,0.54,0.0,20,196,216,Malam
14419,2012-08-28,3,1,8,23,0,2,1,1,0.68,0.6364,0.57,0.0,17,92,109,Malam
14420,2012-08-29,3,1,8,0,0,3,1,1,0.66,0.6212,0.69,0.0,8,39,47,Pagi Buta
14421,2012-08-29,3,1,8,1,0,3,1,1,0.64,0.6061,0.69,0.1343,2,12,14,Pagi Buta
14422,2012-08-29,3,1,8,2,0,3,1,1,0.62,0.5909,0.73,0.1343,2,4,6,Pagi Buta
14423,2012-08-29,3,1,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9,Pagi Buta
14424,2012-08-29,3,1,8,4,0,3,1,1,0.6,0.5909,0.73,0.2239,2,8,10,Pagi Buta
14425,2012-08-29,3,1,8,5,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40,Pagi Buta
14426,2012-08-29,3,1,8,6,0,3,1,1,0.6,0.5909,0.73,0.194,6,175,181,Pagi-Siang
14427,2012-08-29,3,1,8,7,0,3,1,1,0.64,0.6061,0.65,0.0896,23,531,554,Pagi-Siang
14428,2012-08-29,3,1,8,8,0,3,1,1,0.66,0.6212,0.61,0.1642,28,780,808,Pagi-Siang
14429,2012-08-29,3,1,8,9,0,3,1,1,0.7,0.6515,0.51,0.194,40,308,348,Pagi-Siang
14430,2012-08-29,3,1,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,34,144,178,Pagi-Siang
14431,2012-08-29,3,1,8,11,0,3,1,1,0.72,0.6515,0.45,0.0,67,186,253,Pagi-Siang
14432,2012-08-29,3,1,8,12,0,3,1,1,0.76,0.6818,0.4,0.0,79,281,360,Sore
14433,2012-08-29,3,1,8,13,0,3,1,1,0.74,0.6667,0.42,0.0,68,232,300,Sore
14434,2012-08-29,3,1,8,14,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301,Sore
14435,2012-08-29,3,1,8,15,0,3,1,1,0.76,0.6818,0.4,0.194,96,242,338,Sore
14436,2012-08-29,3,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493,Sore
14437,2012-08-29,3,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,108,762,870,Sore
14438,2012-08-29,3,1,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,119,693,812,Malam
14439,2012-08-29,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643,Malam
14440,2012-08-29,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0.0,49,378,427,Malam
14441,2012-08-29,3,1,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313,Malam
14442,2012-08-29,3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0.0,50,185,235,Malam
14443,2012-08-29,3,1,8,23,0,3,1,1,0.66,0.6212,0.57,0.0,34,123,157,Malam
14444,2012-08-30,3,1,8,0,0,4,1,1,0.64,0.6061,0.69,0.0,14,51,65,Pagi Buta
14445,2012-08-30,3,1,8,1,0,4,1,1,0.64,0.6061,0.65,0.0,6,17,23,Pagi Buta
14446,2012-08-30,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0.0,3,14,17,Pagi Buta
14447,2012-08-30,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.0,0,5,5,Pagi Buta
14448,2012-08-30,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.0,4,4,8,Pagi Buta
14449,2012-08-30,3,1,8,5,0,4,1,1,0.62,0.5909,0.73,0.0,2,33,35,Pagi Buta
14450,2012-08-30,3,1,8,6,0,4,1,1,0.6,0.5606,0.83,0.1642,8,155,163,Pagi-Siang
14451,2012-08-30,3,1,8,7,0,4,1,1,0.64,0.6061,0.73,0.0,31,501,532,Pagi-Siang
14452,2012-08-30,3,1,8,8,0,4,1,1,0.66,0.6212,0.65,0.0,53,701,754,Pagi-Siang
14453,2012-08-30,3,1,8,9,0,4,1,1,0.7,0.6515,0.58,0.0,57,339,396,Pagi-Siang
14454,2012-08-30,3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0.0,73,161,234,Pagi-Siang
14455,2012-08-30,3,1,8,11,0,4,1,1,0.76,0.6818,0.4,0.0896,85,191,276,Pagi-Siang
14456,2012-08-30,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294,Sore
14457,2012-08-30,3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,76,214,290,Sore
14458,2012-08-30,3,1,8,14,0,4,1,1,0.76,0.6818,0.48,0.1343,74,199,273,Sore
14459,2012-08-30,3,1,8,15,0,4,1,1,0.8,0.7273,0.46,0.1642,99,239,338,Sore
14460,2012-08-30,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,77,405,482,Sore
14461,2012-08-30,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,93,751,844,Sore
14462,2012-08-30,3,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,109,744,853,Malam
14463,2012-08-30,3,1,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,78,532,610,Malam
14464,2012-08-30,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,68,403,471,Malam
14465,2012-08-30,3,1,8,21,0,4,1,1,0.72,0.6818,0.66,0.1343,32,275,307,Malam
14466,2012-08-30,3,1,8,22,0,4,1,1,0.7,0.6515,0.7,0.0,38,253,291,Malam
14467,2012-08-30,3,1,8,23,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152,Malam
14468,2012-08-31,3,1,8,0,0,5,1,1,0.68,0.6364,0.83,0.1642,13,69,82,Pagi Buta
14469,2012-08-31,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,8,24,32,Pagi Buta
14470,2012-08-31,3,1,8,2,0,5,1,1,0.66,0.5909,0.89,0.1343,9,11,20,Pagi Buta
14471,2012-08-31,3,1,8,3,0,5,1,1,0.66,0.5909,0.89,0.1045,3,2,5,Pagi Buta
14472,2012-08-31,3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7,Pagi Buta
14473,2012-08-31,3,1,8,5,0,5,1,1,0.64,0.5758,0.89,0.1642,2,27,29,Pagi Buta
14474,2012-08-31,3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108,Pagi-Siang
14475,2012-08-31,3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421,Pagi-Siang
14476,2012-08-31,3,1,8,8,0,5,1,2,0.7,0.6667,0.74,0.0,36,654,690,Pagi-Siang
14477,2012-08-31,3,1,8,9,0,5,1,1,0.74,0.697,0.7,0.0,61,337,398,Pagi-Siang
14478,2012-08-31,3,1,8,10,0,5,1,1,0.76,0.7121,0.62,0.0896,59,197,256,Pagi-Siang
14479,2012-08-31,3,1,8,11,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309,Pagi-Siang
14480,2012-08-31,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410,Sore
14481,2012-08-31,3,1,8,13,0,5,1,1,0.88,0.7576,0.27,0.3284,97,271,368,Sore
14482,2012-08-31,3,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436,Sore
14483,2012-08-31,3,1,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,109,417,526,Sore
14484,2012-08-31,3,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528,Sore
14485,2012-08-31,3,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,129,488,617,Sore
14486,2012-08-31,3,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,87,459,546,Malam
14487,2012-08-31,3,1,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452,Malam
14488,2012-08-31,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,102,254,356,Malam
14489,2012-08-31,3,1,8,21,0,5,1,1,0.76,0.7121,0.58,0.194,71,232,303,Malam
14490,2012-08-31,3,1,8,22,0,5,1,1,0.76,0.7121,0.58,0.194,65,212,277,Malam
14491,2012-08-31,3,1,8,23,0,5,1,1,0.74,0.6818,0.62,0.1045,32,142,174,Malam
14492,2012-09-01,3,1,9,0,0,6,0,1,0.74,0.6818,0.62,0.1045,22,146,168,Pagi Buta
14493,2012-09-01,3,1,9,1,0,6,0,1,0.72,0.697,0.74,0.1343,11,68,79,Pagi Buta
14494,2012-09-01,3,1,9,2,0,6,0,1,0.7,0.6515,0.7,0.1642,8,61,69,Pagi Buta
14495,2012-09-01,3,1,9,3,0,6,0,1,0.7,0.6515,0.7,0.1045,6,29,35,Pagi Buta
14496,2012-09-01,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0.0,3,9,12,Pagi Buta
14497,2012-09-01,3,1,9,5,0,6,0,1,0.68,0.6364,0.79,0.0,2,20,22,Pagi Buta
14498,2012-09-01,3,1,9,6,0,6,0,1,0.68,0.6364,0.79,0.0,13,23,36,Pagi-Siang
14499,2012-09-01,3,1,9,7,0,6,0,2,0.74,0.6818,0.58,0.1343,8,58,66,Pagi-Siang
14500,2012-09-01,3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,28,134,162,Pagi-Siang
14501,2012-09-01,3,1,9,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237,Pagi-Siang
14502,2012-09-01,3,1,9,10,0,6,0,2,0.78,0.7273,0.55,0.194,128,289,417,Pagi-Siang
14503,2012-09-01,3,1,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239,219,273,492,Pagi-Siang
14504,2012-09-01,3,1,9,12,0,6,0,2,0.8,0.7576,0.55,0.1642,187,284,471,Sore
14505,2012-09-01,3,1,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,237,267,504,Sore
14506,2012-09-01,3,1,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642,240,274,514,Sore
14507,2012-09-01,3,1,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836,257,306,563,Sore
14508,2012-09-01,3,1,9,16,0,6,0,2,0.84,0.7879,0.49,0.1642,209,253,462,Sore
14509,2012-09-01,3,1,9,17,0,6,0,2,0.82,0.7727,0.52,0.0,205,258,463,Sore
14510,2012-09-01,3,1,9,18,0,6,0,2,0.82,0.7727,0.52,0.0,184,258,442,Malam
14511,2012-09-01,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0.0,157,235,392,Malam
14512,2012-09-01,3,1,9,20,0,6,0,3,0.76,0.7273,0.67,0.2537,67,140,207,Malam
14513,2012-09-01,3,1,9,21,0,6,0,3,0.64,0.5758,0.89,0.0,21,83,104,Malam
14514,2012-09-01,3,1,9,22,0,6,0,2,0.66,0.5909,0.89,0.0,21,57,78,Malam
14515,2012-09-01,3,1,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896,57,88,145,Malam
14516,2012-09-02,3,1,9,0,0,0,0,2,0.66,0.5909,0.89,0.0896,27,72,99,Pagi Buta
14517,2012-09-02,3,1,9,1,0,0,0,1,0.66,0.5909,0.89,0.0,15,58,73,Pagi Buta
14518,2012-09-02,3,1,9,2,0,0,0,1,0.66,0.5909,0.89,0.0,28,56,84,Pagi Buta
14519,2012-09-02,3,1,9,3,0,0,0,1,0.66,0.5909,0.89,0.0896,9,33,42,Pagi Buta
14520,2012-09-02,3,1,9,4,0,0,0,1,0.66,0.5909,0.89,0.0,7,15,22,Pagi Buta
